host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
655088,Arganzuela,Delicias,40.40045,-3.69696,Private room,23,3,72,0.86,3,26
655088,Arganzuela,Delicias,40.40047,-3.69574,Private room,37,2,21,0.4,3,78
3540348,Villaverde,Los Angeles,40.36121,-3.69627,Entire home/apt,98,3,151,1.8,10,142
3544353,Centro,Palacio,40.41263,-3.70942,Entire home/apt,75,3,210,2.5,1,54
3540348,Villaverde,Los Angeles,40.3556,-3.69829,Entire home/apt,75,3,145,2.39,10,143
3021792,Centro,Universidad,40.42557,-3.7055,Entire home/apt,80,2,192,4.01,1,256
3569462,Salamanca,Lista,40.43053,-3.67277,Shared room,60,2,45,1.22,2,342
3571619,Tetuán,Bellas Vistas,40.4565,-3.70814,Private room,35,1,32,3.22,1,0
3534151,Retiro,Adelfas,40.39912,-3.67007,Entire home/apt,65,3,209,2.56,1,307
3606346,Centro,Embajadores,40.41331,-3.7051,Entire home/apt,73,2,232,2.76,8,116
3483233,Puente de Vallecas,Numancia,40.39707,-3.66243,Private room,25,2,10,0.13,3,292
3477002,Chamberí,Vallehermoso,40.44121,-3.71228,Private room,60,3,61,0.9,1,332
3540591,Centro,Universidad,40.4292,-3.70674,Entire home/apt,70,3,11,0.15,8,261
2785251,Chamartín,El Viso,40.44371,-3.68319,Entire home/apt,50,270,5,0.06,2,48
3648882,Centro,Sol,40.41674,-3.70743,Entire home/apt,69,2,512,6.06,1,316
3654886,Barajas,Alameda de Osuna,40.45347,-3.59199,Private room,29,1,176,2.08,3,0
3654108,Chamberí,Arapiles,40.43553,-3.71006,Private room,23,1,426,5.59,3,317
2747005,Moratalaz,Media Legua,40.41168,-3.65315,Entire home/apt,125,5,54,0.82,3,264
3689490,Centro,Sol,40.41521,-3.70333,Entire home/apt,99,3,19,0.23,1,256
2747005,Ciudad Lineal,Concepción,40.43716,-3.65187,Entire home/apt,85,7,22,0.32,3,292
3691303,Centro,Universidad,40.42497,-3.70271,Entire home/apt,72,3,73,1.07,2,260
3698406,Centro,Palacio,40.41173,-3.71225,Entire home/apt,100,3,147,1.74,1,315
1954334,Centro,Embajadores,40.40912,-3.70064,Entire home/apt,55,2,593,7.03,1,232
3724500,Fuencarral - El Pardo,Valverde,40.50171,-3.6903,Entire home/apt,50,7,24,0.29,1,198
3726310,Puente de Vallecas,Entrevías,40.37979,-3.67426,Private room,22,1,1,0.02,1,261
2555202,Centro,Justicia,40.42556,-3.70067,Entire home/apt,75,3,150,1.78,1,174
3746437,Centro,Embajadores,40.4115,-3.7037,Entire home/apt,60,1,28,0.51,4,265
3759135,Ciudad Lineal,San Juan Bautista,40.44934,-3.65271,Entire home/apt,130,2,17,0.23,1,360
2172169,Centro,Universidad,40.42284,-3.70385,Entire home/apt,60,3,1,0.01,1,323
498646,Puente de Vallecas,San Diego,40.39216,-3.67177,Entire home/apt,43,30,18,0.36,4,237
1566057,Centro,Embajadores,40.41184,-3.69956,Entire home/apt,80,3,174,2.08,1,261
3797913,Centro,Sol,40.41611,-3.70746,Entire home/apt,140,2,153,1.95,6,332
3797913,Centro,Palacio,40.41943,-3.7122,Entire home/apt,140,2,19,0.33,6,348
3797913,Centro,Sol,40.41853,-3.7079,Entire home/apt,150,2,20,0.3,6,294
3730591,Chamberí,Rios Rosas,40.44024,-3.70138,Entire home/apt,50,180,15,0.18,1,315
3821608,Chamberí,Trafalgar,40.43658,-3.70355,Private room,35,2,44,0.68,1,348
3825783,Retiro,Ibiza,40.41762,-3.67426,Private room,50,30,2,0.06,1,262
3771869,Centro,Embajadores,40.40852,-3.70354,Entire home/apt,48,3,122,1.7,1,39
2952250,Salamanca,Recoletos,40.42155,-3.68889,Entire home/apt,194,2,13,0.17,2,298
2236658,Centro,Embajadores,40.41139,-3.70067,Private room,25,2,245,3.06,1,296
1735664,Centro,Embajadores,40.41274,-3.70106,Entire home/apt,110,2,98,1.18,1,291
3591751,Arganzuela,Acacias,40.40391,-3.70545,Private room,35,2,371,5.78,2,233
3797913,Centro,Sol,40.41805,-3.70765,Entire home/apt,250,3,89,1.48,6,347
1719263,Centro,Cortes,40.41532,-3.69523,Entire home/apt,100,3,26,0.36,2,321
1625657,Centro,Universidad,40.4218,-3.70627,Entire home/apt,85,1,246,2.93,3,297
1888816,Arganzuela,Acacias,40.40393,-3.70332,Private room,24,5,134,1.66,4,147
130907,Centro,Universidad,40.42076,-3.70418,Entire home/apt,75,3,23,0.32,3,322
3951702,Centro,Universidad,40.4262,-3.71224,Entire home/apt,205,5,54,0.69,1,81
3898452,Centro,Sol,40.41448,-3.70681,Entire home/apt,59,3,406,4.85,2,215
216570,Centro,Embajadores,40.40756,-3.70892,Entire home/apt,110,3,113,1.35,1,61
3438657,Centro,Embajadores,40.4101,-3.70455,Entire home/apt,50,2,209,2.51,2,140
3960415,Latina,Puerta del Angel,40.40784,-3.73031,Private room,45,200,0,0.0,1,358
3961468,Centro,Cortes,40.41233,-3.69649,Entire home/apt,135,3,236,2.91,1,311
2536524,San Blas - Canillejas,Arcos,40.42789,-3.61486,Private room,42,10,15,0.21,5,343
3898452,Centro,Sol,40.4144,-3.70686,Entire home/apt,59,30,385,4.67,2,210
1650712,Centro,Embajadores,40.41312,-3.7052,Entire home/apt,104,2,34,0.56,26,6
596469,Centro,Universidad,40.42751,-3.70345,Hotel room,100,5,13,0.16,30,360
3983613,Centro,Palacio,40.41607,-3.70902,Entire home/apt,110,3,172,2.07,6,181
2536524,San Blas - Canillejas,Arcos,40.42702,-3.61604,Private room,27,10,17,0.31,5,286
3998859,Salamanca,Goya,40.4246,-3.67928,Entire home/apt,100,3,185,2.23,1,146
690223,Centro,Justicia,40.4225,-3.70031,Entire home/apt,104,3,56,0.72,1,51
4008643,Tetuán,Castillejos,40.45877,-3.69482,Entire home/apt,145,2,87,1.06,4,328
2670977,Centro,Palacio,40.40888,-3.71372,Entire home/apt,70,2,45,0.55,1,285
4012290,Centro,Sol,40.415,-3.70754,Entire home/apt,59,3,398,4.76,2,9
378073,Centro,Sol,40.41487,-3.70614,Entire home/apt,85,3,38,0.47,9,287
4032439,Centro,Palacio,40.40848,-3.71559,Entire home/apt,65,3,78,1.12,1,275
4036376,Centro,Embajadores,40.41214,-3.69996,Entire home/apt,58,1,319,4.42,3,314
4053105,Centro,Palacio,40.41167,-3.70824,Entire home/apt,61,3,122,1.49,2,304
2695144,Hortaleza,Piovera,40.46239,-3.62981,Private room,28,3,19,0.31,1,79
4069734,Centro,Cortes,40.41185,-3.69366,Entire home/apt,48,90,5,0.07,1,257
3606346,Centro,Embajadores,40.41365,-3.70505,Entire home/apt,73,2,160,2.02,8,136
2991925,Centro,Justicia,40.42689,-3.6997,Private room,35,1,34,0.41,5,42
1732442,Centro,Embajadores,40.41216,-3.69985,Entire home/apt,75,2,128,1.57,9,350
4083688,Centro,Embajadores,40.41051,-3.7024,Entire home/apt,49,3,192,2.32,9,307
4083766,Ciudad Lineal,Costillares,40.48015,-3.66824,Private room,34,2,0,0.0,2,0
3214130,Centro,Universidad,40.42464,-3.70515,Private room,50,10,0,0.0,3,0
4112877,Centro,Embajadores,40.40885,-3.69926,Entire home/apt,95,5,141,2.14,2,146
4068975,Arganzuela,Palos de Moguer,40.40319,-3.69654,Entire home/apt,145,3,22,0.28,1,1
4118311,Centro,Embajadores,40.40674,-3.71048,Private room,35,2,26,0.4,1,339
4103866,Tetuán,Valdeacederas,40.46789,-3.70672,Private room,40,1,30,0.36,2,347
4103866,Tetuán,Valdeacederas,40.46925,-3.70786,Private room,30,1,37,0.45,2,349
4128029,Centro,Universidad,40.42342,-3.70576,Private room,40,1,40,0.53,2,287
4132185,Ciudad Lineal,Costillares,40.47792,-3.66683,Private room,24,1,21,0.49,2,338
2991925,Centro,Universidad,40.42426,-3.70278,Private room,33,3,43,0.52,5,0
378073,Retiro,Jerónimos,40.41301,-3.68913,Entire home/apt,85,3,21,0.26,9,336
4161237,Centro,Cortes,40.41812,-3.69927,Entire home/apt,80,1,118,2.07,5,331
4180632,Centro,Palacio,40.41103,-3.71201,Entire home/apt,220,2,317,3.98,3,320
4181071,Centro,Palacio,40.42134,-3.71149,Entire home/apt,65,5,41,0.5,1,3
4198169,San Blas - Canillejas,Simancas,40.43638,-3.63344,Entire home/apt,45,5,218,2.64,1,264
4203067,Centro,Sol,40.41499,-3.7078,Entire home/apt,80,3,229,2.79,1,156
4235741,Barajas,Timón,40.47219,-3.58758,Private room,28,10,1,0.04,2,364
630482,Carabanchel,San Isidro,40.39384,-3.72323,Private room,20,4,162,1.96,2,322
4277536,Centro,Justicia,40.42184,-3.69861,Entire home/apt,87,3,131,1.63,2,319
4159117,San Blas - Canillejas,Salvador,40.44167,-3.63375,Private room,30,90,0,0.0,1,365
4281126,Retiro,Jerónimos,40.40802,-3.68451,Private room,20,1,22,0.27,4,170
4286142,Centro,Justicia,40.42132,-3.69977,Entire home/apt,85,4,233,2.85,3,108
4292037,Centro,Cortes,40.41091,-3.69481,Entire home/apt,50,2,232,2.89,4,325
4295642,Centro,Justicia,40.42329,-3.69624,Entire home/apt,65,3,197,2.41,1,268
4305310,Centro,Palacio,40.42041,-3.70874,Entire home/apt,95,2,51,0.63,3,274
1341870,Centro,Universidad,40.42609,-3.70399,Entire home/apt,129,2,122,1.88,1,33
4211443,Centro,Embajadores,40.41343,-3.70669,Private room,65,2,4,0.05,3,0
4280501,Centro,Embajadores,40.411,-3.70493,Private room,59,1,361,5.02,1,273
4305310,Centro,Palacio,40.41991,-3.71037,Entire home/apt,75,3,49,0.62,3,217
2333408,San Blas - Canillejas,Salvador,40.44163,-3.63629,Private room,12,2,4,0.08,1,0
4354906,Centro,Embajadores,40.41023,-3.69755,Entire home/apt,65,5,36,0.45,1,230
4356259,Chamberí,Almagro,40.43611,-3.69688,Entire home/apt,65,3,8,0.13,2,345
4292037,Centro,Universidad,40.42571,-3.70393,Entire home/apt,55,2,165,2.02,4,319
4365768,Barajas,Timón,40.46906,-3.58387,Entire home/apt,110,1,159,2.05,1,181
4190662,Puente de Vallecas,San Diego,40.39791,-3.6689,Private room,25,2,108,1.54,1,80
153391,Centro,Sol,40.42011,-3.7071,Entire home/apt,67,1,218,2.7,6,20
4310374,Moncloa - Aravaca,Argüelles,40.42698,-3.71473,Entire home/apt,125,1,134,1.72,1,335
4281126,Retiro,Jerónimos,40.40764,-3.68445,Private room,25,1,469,5.95,4,298
4281126,Retiro,Jerónimos,40.40785,-3.68407,Private room,20,1,188,2.3,4,173
4084426,Centro,Universidad,40.42183,-3.70278,Entire home/apt,130,1,3,0.05,2,290
4084426,Centro,Universidad,40.42128,-3.70171,Entire home/apt,90,1,24,0.38,2,157
4279976,Moncloa - Aravaca,Ciudad Universitaria,40.44802,-3.70885,Entire home/apt,96,7,6,0.08,1,109
3298293,Salamanca,Recoletos,40.42306,-3.68651,Entire home/apt,200,3,14,0.78,1,360
4211443,Centro,Embajadores,40.41338,-3.70617,Private room,65,2,12,0.15,3,0
4211443,Centro,Palacio,40.41312,-3.70759,Entire home/apt,115,2,177,2.17,3,0
4410687,Centro,Palacio,40.41707,-3.70881,Entire home/apt,62,3,32,0.85,1,329
2489796,Centro,Sol,40.41939,-3.70104,Private room,40,3,532,6.59,1,97
4424170,Ciudad Lineal,San Juan Bautista,40.44942,-3.65986,Entire home/apt,49,14,76,0.96,2,177
4424222,Moratalaz,Vinateros,40.40538,-3.65036,Entire home/apt,140,3,68,0.86,5,143
1331093,Centro,Palacio,40.41968,-3.71203,Private room,60,2,1,0.01,2,230
153391,Centro,Sol,40.42007,-3.70679,Entire home/apt,155,2,50,0.64,6,0
4433597,Centro,Embajadores,40.4091,-3.70828,Private room,30,1,16,0.2,1,0
4424070,Centro,Universidad,40.42296,-3.70442,Entire home/apt,65,4,26,0.54,1,0
3726732,Centro,Sol,40.41872,-3.70047,Entire home/apt,59,3,96,1.37,8,317
3726732,Centro,Sol,40.41849,-3.70122,Entire home/apt,107,3,43,0.75,8,317
3726732,Centro,Sol,40.41878,-3.70126,Entire home/apt,57,3,121,2.46,8,62
3726732,Centro,Sol,40.41882,-3.70107,Entire home/apt,67,3,138,2.14,8,318
3726732,Centro,Sol,40.4188,-3.70006,Entire home/apt,68,3,100,1.4,8,318
4247556,Centro,Universidad,40.42918,-3.70898,Entire home/apt,95,5,49,0.8,1,83
584351,Centro,Cortes,40.41403,-3.70121,Entire home/apt,70,3,76,0.94,3,329
4502639,San Blas - Canillejas,Rejas,40.44366,-3.57361,Private room,48,1,2,0.07,1,0
1714750,Centro,Cortes,40.41433,-3.70161,Entire home/apt,140,3,297,3.65,2,312
2456671,Centro,Palacio,40.40994,-3.71037,Entire home/apt,60,1,254,3.24,4,310
4522970,Arganzuela,Palos de Moguer,40.40306,-3.69702,Private room,40,3,125,1.84,1,99
3631892,Centro,Embajadores,40.40865,-3.70196,Entire home/apt,49,2,289,3.53,1,311
2668849,Centro,Embajadores,40.41103,-3.70248,Entire home/apt,31,2,39,1.33,1,0
2419618,Centro,Palacio,40.42153,-3.71095,Private room,40,1,29,0.64,10,359
4312150,Centro,Embajadores,40.40982,-3.70326,Entire home/apt,55,4,212,2.7,2,265
596469,Centro,Universidad,40.42826,-3.70392,Hotel room,80,5,31,0.53,30,358
4582755,Centro,Embajadores,40.40849,-3.6996,Entire home/apt,70,2,1,0.01,3,333
1221103,Chamberí,Almagro,40.43402,-3.69474,Entire home/apt,64,15,19,0.24,1,323
4504807,Centro,Universidad,40.42336,-3.70875,Entire home/apt,100,2,170,2.32,1,65
4603165,San Blas - Canillejas,Salvador,40.44618,-3.63502,Private room,30,2,73,1.09,1,306
4628173,Chamartín,Castilla,40.47092,-3.68637,Entire home/apt,70,1,1,0.01,3,336
805726,Centro,Cortes,40.41502,-3.69943,Private room,25,2,68,0.9,5,140
3917443,Arganzuela,Acacias,40.40226,-3.70319,Entire home/apt,75,3,123,1.56,1,49
2646146,Salamanca,Lista,40.42905,-3.66996,Private room,28,1,21,0.33,7,351
2646146,Salamanca,Lista,40.43075,-3.6718,Private room,32,1,16,0.26,7,351
4674072,Arganzuela,Palos de Moguer,40.4014,-3.69495,Private room,24,1,537,6.98,1,154
4677030,Salamanca,Goya,40.42444,-3.67326,Entire home/apt,140,3,97,1.27,13,33
4677458,Salamanca,Goya,40.42611,-3.67831,Entire home/apt,42,60,2,0.03,1,0
4684397,Centro,Palacio,40.42128,-3.70825,Private room,40,1,5,0.06,1,228
4697070,Chamberí,Gaztambide,40.43834,-3.71182,Entire home/apt,105,4,50,0.64,1,244
2646146,Salamanca,Lista,40.43008,-3.67193,Private room,38,1,4,0.06,7,360
2646146,Salamanca,Lista,40.43047,-3.67194,Hotel room,50,1,11,0.17,7,342
2991670,Salamanca,Guindalera,40.43464,-3.6717,Private room,19,2,60,0.94,11,109
2991670,Salamanca,Guindalera,40.43393,-3.66991,Private room,19,1,62,0.78,11,201
4710774,Centro,Universidad,40.42452,-3.7042,Entire home/apt,90,3,300,3.81,6,82
4665174,Centro,Embajadores,40.41006,-3.69903,Entire home/apt,69,14,136,1.7,1,152
4735460,Salamanca,Recoletos,40.42306,-3.68672,Hotel room,61,15,2,0.08,18,222
4739098,Centro,Justicia,40.42719,-3.69986,Entire home/apt,80,2,6,0.08,1,0
4740276,Carabanchel,Comillas,40.39465,-3.70818,Entire home/apt,60,1,137,2.26,1,350
1467260,Latina,Puerta del Angel,40.41029,-3.73007,Entire home/apt,39,5,58,0.82,1,123
4735460,Salamanca,Recoletos,40.42228,-3.68802,Hotel room,75,15,2,0.08,18,190
4735460,Salamanca,Recoletos,40.42142,-3.68721,Hotel room,61,15,0,0.0,18,208
4735460,Centro,Cortes,40.41428,-3.70291,Private room,200,1,1,0.2,18,362
4735460,Centro,Cortes,40.41426,-3.70151,Private room,221,1,1,0.01,18,365
4735460,Salamanca,Recoletos,40.42155,-3.68821,Hotel room,75,15,0,0.0,18,0
4735460,Salamanca,Recoletos,40.42211,-3.6873,Hotel room,61,15,2,0.09,18,254
4762305,Centro,Justicia,40.42342,-3.69841,Entire home/apt,72,1,283,3.59,1,110
4777959,Chamartín,Castilla,40.47115,-3.68601,Entire home/apt,55,2,47,0.59,4,324
4778528,Arganzuela,Legazpi,40.38596,-3.68654,Private room,19,2,6,0.08,1,262
266650,Retiro,Pacífico,40.40409,-3.67429,Entire home/apt,120,25,8,0.1,1,201
1331093,Centro,Palacio,40.41846,-3.71208,Entire home/apt,120,3,83,1.26,2,327
4819459,Barajas,Alameda de Osuna,40.45251,-3.59327,Private room,30,1,23,0.38,1,183
4826927,Centro,Embajadores,40.41172,-3.70347,Entire home/apt,50,2,66,0.92,1,3
4831338,Centro,Embajadores,40.40854,-3.69879,Entire home/apt,49,29,71,0.89,2,357
4839888,Centro,Sol,40.42013,-3.70589,Entire home/apt,135,2,287,3.63,10,319
4839888,Centro,Sol,40.41871,-3.70505,Entire home/apt,89,2,295,3.81,10,286
4839888,Centro,Palacio,40.42116,-3.70725,Entire home/apt,132,2,262,3.39,10,293
4860266,Centro,Cortes,40.41436,-3.6996,Entire home/apt,90,4,143,1.8,1,51
4903694,Centro,Universidad,40.42206,-3.70492,Private room,35,1,13,0.25,3,0
4905854,Puente de Vallecas,Palomeras Sureste,40.38847,-3.64333,Private room,20,1,20,0.38,1,306
4651429,Salamanca,Recoletos,40.42687,-3.68585,Entire home/apt,60,2,67,0.86,2,42
1574604,Centro,Universidad,40.4211,-3.7027,Entire home/apt,130,3,116,1.57,1,0
4967875,Retiro,Ibiza,40.41828,-3.67581,Entire home/apt,94,2,11,0.15,10,335
4974280,Arganzuela,Palos de Moguer,40.40509,-3.69524,Entire home/apt,80,13,58,0.73,1,306
1714750,Centro,Sol,40.41734,-3.70402,Entire home/apt,120,3,158,2.01,2,0
4975799,Centro,Sol,40.4157,-3.7037,Private room,45,2,405,5.19,11,148
4977367,Centro,Universidad,40.42434,-3.70109,Entire home/apt,68,1,131,1.66,3,183
2864064,Centro,Cortes,40.41131,-3.69631,Entire home/apt,66,1,368,4.6,23,149
5031865,Arganzuela,Palos de Moguer,40.40512,-3.69263,Entire home/apt,120,2,82,1.05,6,50
5052379,Centro,Palacio,40.41949,-3.71216,Entire home/apt,150,3,36,0.46,1,195
9228673,Salamanca,Recoletos,40.42711,-3.68363,Entire home/apt,220,5,14,0.19,17,225
5084073,Arganzuela,Palos de Moguer,40.40223,-3.69986,Entire home/apt,73,5,83,1.06,1,191
5114074,Centro,Sol,40.41548,-3.70513,Entire home/apt,72,3,239,3.03,1,46
850654,Centro,Universidad,40.42454,-3.70464,Private room,37,2,3,0.07,4,359
1738341,Centro,Embajadores,40.40829,-3.70155,Entire home/apt,105,1,68,1.16,2,324
5132742,Centro,Embajadores,40.41326,-3.7066,Entire home/apt,48,3,202,2.56,1,215
4722486,Centro,Universidad,40.42618,-3.70203,Entire home/apt,95,1,236,3.13,5,281
2783896,Latina,Puerta del Angel,40.40699,-3.74025,Private room,26,2,189,2.41,2,55
1425071,Chamberí,Gaztambide,40.43125,-3.71374,Entire home/apt,82,3,109,1.4,5,0
5198285,Latina,Lucero,40.4004,-3.74558,Entire home/apt,70,3,29,0.4,1,349
5211661,Centro,Universidad,40.42763,-3.70682,Entire home/apt,59,2,262,3.33,1,277
2483139,Centro,Sol,40.41527,-3.70704,Entire home/apt,79,2,25,0.34,1,188
1647109,Chamberí,Trafalgar,40.42967,-3.70134,Entire home/apt,90,3,135,1.84,9,271
5302455,Retiro,Jerónimos,40.41826,-3.69021,Entire home/apt,350,5,79,1.0,1,266
6363695,Centro,Universidad,40.42515,-3.71138,Shared room,40,3,15,0.28,2,0
5347216,Centro,Embajadores,40.40773,-3.69466,Private room,25,2,9,0.12,2,30
5360317,Chamberí,Trafalgar,40.43348,-3.70365,Private room,35,1,1,0.02,1,260
534128,Centro,Justicia,40.42688,-3.70002,Entire home/apt,185,3,7,0.09,12,100
534128,Chamberí,Trafalgar,40.43015,-3.70194,Entire home/apt,60,30,1,0.04,12,341
534128,Chamberí,Trafalgar,40.43184,-3.70139,Entire home/apt,205,3,16,0.2,12,321
5386601,Puente de Vallecas,Numancia,40.40135,-3.6634,Private room,27,4,19,0.25,1,79
5389129,Tetuán,Cuatro Caminos,40.45298,-3.69343,Entire home/apt,60,1,308,3.92,1,304
4839698,Centro,Embajadores,40.41315,-3.70307,Entire home/apt,65,3,19,0.24,1,0
1714541,Ciudad Lineal,Ventas,40.42116,-3.65296,Entire home/apt,55,1,136,1.73,9,0
2561320,Centro,Embajadores,40.41147,-3.69875,Entire home/apt,90,2,239,3.03,9,292
3585435,Ciudad Lineal,San Juan Bautista,40.4482,-3.66119,Entire home/apt,198,300,0,0.0,1,365
5343904,Centro,Cortes,40.41134,-3.69581,Private room,44,2,82,2.86,1,324
5516172,Fuencarral - El Pardo,La Paz,40.47945,-3.69998,Private room,18,7,30,0.41,1,244
1130651,Centro,Embajadores,40.41183,-3.70539,Entire home/apt,70,2,366,4.64,2,334
5521269,Centro,Embajadores,40.40818,-3.70896,Entire home/apt,85,4,237,3.24,1,63
5528551,Centro,Justicia,40.42174,-3.69865,Entire home/apt,69,3,157,2.02,1,308
5542111,Centro,Universidad,40.42477,-3.70149,Entire home/apt,74,1,281,3.58,62,314
5577429,Arganzuela,Palos de Moguer,40.40475,-3.69409,Private room,33,2,9,0.12,1,261
4361819,Centro,Embajadores,40.41047,-3.70338,Private room,37,2,95,1.21,3,317
5606144,Hortaleza,Valdefuentes,40.48822,-3.65639,Private room,30,2,5,0.07,1,356
5618733,Chamberí,Gaztambide,40.43276,-3.71409,Private room,30,4,41,0.85,1,352
5649948,Chamberí,Gaztambide,40.4367,-3.7153,Private room,30,7,0,0.0,2,16
5712665,Centro,Palacio,40.41279,-3.71222,Entire home/apt,80,100,43,0.71,1,90
5719307,Centro,Sol,40.41699,-3.70657,Entire home/apt,65,2,397,5.06,1,32
5722524,Barajas,Casco Histórico de Barajas,40.47606,-3.57618,Entire home/apt,42,7,2,0.07,1,201
4967875,Retiro,Ibiza,40.41798,-3.67604,Entire home/apt,94,2,9,0.12,10,326
5751753,Moncloa - Aravaca,Ciudad Universitaria,40.46493,-3.75068,Private room,85,2,0,0.0,1,0
5759904,Centro,Sol,40.41631,-3.70077,Entire home/apt,46,2,206,2.81,1,267
2913511,Usera,San Fermín,40.36669,-3.68732,Private room,30,3,32,0.49,2,107
5785483,Salamanca,Recoletos,40.42928,-3.68684,Private room,30,3,115,1.49,3,199
5795235,Centro,Embajadores,40.40904,-3.7026,Entire home/apt,70,3,55,0.78,4,283
5798033,Centro,Embajadores,40.41011,-3.7054,Entire home/apt,80,2,160,2.11,1,295
5801580,Chamberí,Rios Rosas,40.44403,-3.69623,Private room,24,1,13,0.17,1,12
5814460,Chamberí,Arapiles,40.4364,-3.70747,Private room,30,2,14,0.74,1,0
571765,Centro,Embajadores,40.40921,-3.69803,Entire home/apt,70,2,203,2.61,1,0
5824815,Centro,Palacio,40.41872,-3.70999,Entire home/apt,101,3,161,2.09,1,183
2214378,Centro,Justicia,40.42358,-3.69725,Private room,34,2,157,2.15,1,47
5735364,Chamberí,Gaztambide,40.43822,-3.71252,Private room,22,2,3,0.05,1,235
5542111,Centro,Universidad,40.42561,-3.70298,Entire home/apt,75,1,413,5.29,62,308
5542111,Centro,Universidad,40.42184,-3.70377,Entire home/apt,65,1,402,5.24,62,310
5869715,Centro,Universidad,40.42703,-3.70322,Entire home/apt,45,2,323,4.2,2,292
5876034,Tetuán,Valdeacederas,40.46393,-3.69692,Entire home/apt,90,2,38,0.54,1,153
5896428,Centro,Cortes,40.41483,-3.69511,Entire home/apt,75,2,189,2.45,1,332
5918751,Centro,Sol,40.41609,-3.70601,Entire home/apt,150,3,74,0.95,3,41
5918969,Centro,Universidad,40.42185,-3.7033,Private room,148,1,5,0.09,1,365
2991925,Centro,Universidad,40.42352,-3.70287,Private room,33,1,34,0.44,5,39
5935817,Chamberí,Rios Rosas,40.43846,-3.69906,Entire home/apt,95,2,17,0.22,1,272
5785483,Salamanca,Recoletos,40.42754,-3.68515,Private room,30,3,134,1.72,3,230
5950981,Centro,Universidad,40.4241,-3.70094,Entire home/apt,76,4,205,2.66,5,194
2228918,Centro,Embajadores,40.40938,-3.70144,Entire home/apt,69,3,4,0.08,1,218
5941001,Centro,Cortes,40.41252,-3.69569,Entire home/apt,50,2,183,2.36,1,228
3612732,Centro,Justicia,40.42653,-3.69668,Private room,55,1,30,0.39,1,262
2044655,Centro,Palacio,40.41134,-3.70857,Entire home/apt,130,3,15,0.25,6,141
